9;1,10E-09;9,39E-09;8,06E-10;-1,36E-10;-9,86E-11;-2,62E-10;-2,41E-10;-1,20E-10;-1,21E-10;-1,81E-10;-2,62E-10;4,14E-08;2,64E-09;2,08E-07;5,44E-09;6,29E-08;6,15E-09;2,05E-08;1,75E-09;6,84E-09;7,55E-10;3,88E-09;2,94E-10;-1,36E-10;-2,27E-10;-1,09E-10;6,65E-09;2,77E-06;1,93E-08;2,41E-09;5,19E-10;1,55E-08;1,69E-09;-5,73E-11;-1,19E-10;1,96E-10;-1,31E-10;-1,06E-12;3,17E-10;1,24E-07;4,42E-09;2,27E-10;3,64E-09;7,04E-07;8,07E-09;2,65E-09;3,74E-10;7,74E-11;-2,64E-10;-3,71E-11;-8,59E-11;-1,94E-10;-1,31E-10;-2,46E-10;-2,83E-10;-2,65E-11;-2,97E-10;-2,32E-10;-4,01E-10;-3,14E-10;-2,98E-10;-2,80E-10;-2,05E-10;-2,29E-10;-2,67E-10;;;;1,10E-09;9,39E-09;8,06E-10;-1,36E-10;-9,86E-11;-2,62E-10;-2,41E-10;-1,20E-10;-1,21E-10;-1,81E-10;-2,62E-10;4,14E-08;2,64E-09;2,08E-07;5,44E-09;6,29E-08;6,15E-09;2,05E-08;1,75E-09;6,84E-09;7,55E-10;3,88E-09;2,94E-10;-1,36E-10;-2,27E-10;-1,09E-10;6,65E-09;2,77E-06;1,93E-08;2,41E-09;5,19E-10;1,55E-08;1,69E-09;-5,73E-11;-1,19E-10;1,96E-10;-1,31E-10;-1,06E-12;3,17E-10;1,24E-07;4,42E-09;2,27E-10;3,64E-09;7,04E-07;8,07E-09;2,65E-09;3,74E-10;7,74E-11;-2,64E-10;-3,71E-11;-8,59E-11;-1,94E-10;-1,31E-10;-2,46E-10;-2,83E-10;-2,65E-11;-2,97E-10;-2,32E-10;-4,01E-10;-3,14E-10;-2,98E-10;-2,80E-10;-2,05E-10;-2,29E-10;-2,67E-10
10;8,23E-10;9,15E-09;4,85E-10;-1,57E-10;-3,52E-10;-2,34E-10;-4,86E-10;-3,46E-10;-3,83E-10;-4,50E-10;-3,49E-10;4,25E-08;2,62E-09;2,04E-07;5,17E-09;6,34E-08;5,92E-09;2,04E-08;1,60E-09;6,68E-09;4,23E-10;3,64E-09;1,39E-10;-1,96E-10;-3,37E-10;-2,77E-10;6,50E-09;2,76E-06;1,95E-08;2,30E-09;2,94E-10;1,54E-08;9,90E-10;-1,34E-10;-3,59E-10;-5,83E-11;-2,96E-10;-3,15E-10;3,41E-10;1,26E-07;4,40E-09;8,91E-11;3,84E-09;7,17E-07;8,23E-09;2,57E-09;3,93E-10;-3,58E-10;-3,09E-10;-4,29E-10;-3,47E-10;-4,54E-10;-3,73E-10;-4,38E-10;-2,81E-10;-5,12E-10;-3,59E-10;-4,59E-10;-4,15E-10;-3,13E-10;-3,10E-10;-3,11E-10;-3,22E-10;-5,11E-10;-3,55E-10;;;;8,23E-10;9,15E-09;4,85E-10;-1,57E-10;-3,52E-10;-2,34E-10;-4,86E-10;-3,46E-10;-3,83E-10;-4,50E-10;-3,49E-10;4,25E-08;2,62E-09;2,04E-07;5,17E-09;6,34E-08;5,92E-09;2,04E-08;1,60E-09;6,68E-09;4,23E-10;3,64E-09;1,39E-10;-1,96E-10;-3,37E-10;-2,77E-10;6,50E-09;2,76E-06;1,95E-08;2,30E-09;2,94E-10;1,54E-08;9,90E-10;-1,34E-10;-3,59E-10;-5,83E-11;-2,96E-10;-3,15E-10;3,41E-10;1,26E-07;4,40E-09;8,91E-11;3,84E-09;7,17E-07;8,23E-09;2,57E-09;3,93E-10;-3,58E-10;-3,09E-10;-4,29E-10;-3,47E-10;-4,54E-10;-3,73E-10;-4,38E-10;-2,81E-10;-5,12E-10;-3,59E-10;-4,59E-10;-4,15E-10;-3,13E-10;-3,10E-10;-3,11E-10;-3,22E-10;-5,11E-10;-3,55E-10
11;1,25E-09;9,48E-09;8,55E-10;-2,25E-10;-3,50E-10;-3,34E-10;-2,83E-10;-2,31E-10;-2,67E-10;-4,08E-10;-3,98E-10;4,33E-08;2,78E-09;2,03E-07;5,20E-09;6,47E-08;5,80E-09;2,02E-08;1,42E-09;7,29E-09;5,78E-10;3,68E-09;6,28E-10;-1,55E-10;-1,75E-10;8,48E-12;7,09E-09;2,74E-06;1,95E-08;2,52E-09;5,49E-10;1,56E-08;1,36E-09;-5,83E-11;-1,79E-10;7,10E-11;-2,42E-10;-1,68E-10;3,57E-10;1,29E-07;4,62E-09;3,17E-10;3,65E-09;7,29E-07;8,62E-09;2,49E-09;4,79E-10;-1,06E-10;-4,56E-11;-2,48E-10;-2,96E-10;-2,01E-10;-3,93E-10;-2,95E-10;-3,10E-10;-2,00E-10;-3,98E-10;-4,21E-10;-1,93E-10;-5,32E-10;-2,14E-10;-3,94E-10;-2,51E-10;-1,65E-10;-3,26E-10;;;;1,25E-09;9,48E-09;8,55E-10;-2,25E-10;-3,50E-10;-3,34E-10;-2,83E-10;-2,31E-10;-2,67E-10;-4,08E-10;-3,98E-10;4,33E-08;2,78E-09;2,03E-07;5,20E-09;6,47E-08;5,80E-09;2,02E-08;1,42E-09;7,29E-09;5,78E-10;3,68E-09;6,28E-10;-1,55E-10;-1,75E-10;8,48E-12;7,09E-09;2,74E-06;1,95E-08;2,52E-09;5,49E-10;1,56E-08;1,36E-09;-5,83E-11;-1,79E-10;7,10E-11;-2,42E-10;-1,68E-10;3,57E-10;1,29E-07;4,62E-09;3,17E-10;3,65E-09;7,29E-07;8,62E-09;2,49E-09;4,79E-10;-1,06E-10;-4,56E-11;-2,48E-10;-2,96E-10;-2,01E-10;-3,93E-10;-2,95E-10;-3,10E-10;-2,00E-10;-3,98E-10;-4,21E-10;-1,93E-10;-5,32E-10;-2,14E-10;-3,94E-10;-2,51E-10;-1,65E-10;-3,26E-10
12;1,07E-09;9,40E-09;9,01E-10;-1,68E-10;-1,55E-10;-1,43E-10;-2,29E-10;-2,46E-10;-2,11E-10;-1,53E-10;-2,15E-10;4,31E-08;2,53E-09;2,05E-07;5,63E-09;6,45E-08;5,87E-09;1,98E-08;1,87E-09;7,08E-09;5,19E-10;3,46E-09;4,05E-10;-1,63E-10;-6,04E-11;-1,07E-10;6,90E-09;2,73E-06;1,96E-08;2,53E-09;8,66E-10;1,59E-08;1,58E-09;8,27E-11;4,35E-11;1,60E-10;-1,74E-10;-1,70E-11;3,63E-10;1,29E-07;4,85E-09;2,93E-10;4,05E-09;7,33E-07;8,64E-09;2,57E-09;4,25E-10;1,13E-10;4,67E-11;-1,63E-10;-5,73E-11;-1,82E-10;-2,42E-10;-1,39E-10;-1,44E-10;-1,60E-10;-1,81E-10;-1,06E-10;-1,97E-10;-2,06E-10;-1,91E-10;-1,36E-10;-1,48E-10;-1,44E-10;-1,56E-10;;;;1,07E-09;9,40E-09;9,01E-10;-1,68E-10;-1,55E-10;-1,43E-10;-2,29E-10;-2,46E-10;-2,11E-10;-1,53E-10;-2,15E-10;4,31E-08;2,53E-09;2,05E-07;5,63E-09;6,45E-08;5,87E-09;1,98E-08;1,87E-09;7,08E-09;5,19E-10;3,46E-09;4,05E-10;-1,63E-10;-6,04E-11;-1,07E-10;6,90E-09;2,73E-06;1,96E-08;2,53E-09;8,66E-10;1,59E-08;1,58E-09;8,27E-11;4,35E-11;1,60E-10;-1,74E-10;-1,70E-11;3,63E-10;1,29E-07;4,85E-09;2,93E-10;4,05E-09;7,33E-07;8,64E-09;2,57E-09;4,25E-10;1,13E-10;4,67E-11;-1,63E-10;-5,73E-11;-1,82E-10;-2,42E-10;-1,39E-10;-1,44E-10;-1,60E-10;-1,81E-10;-1,06E-10;-1,97E-10;-2,06E-10;-1,91E-10;-1,36E-10;-1,48E-10;-1,44E-10;-1,56E-10
13;9,53E-10;9,53E-09;1,01E-09;-8,59E-11;-2,16E-10;4,56E-11;-2,55E-11;-3,08E-11;-1,05E-10;-1,03E-10;-8,38E-11;4,36E-08;2,58E-09;2,05E-07;5,79E-09;6,48E-08;6,02E-09;2,00E-08;1,96E-09;7,36E-09;7,33E-10;3,86E-09;5,85E-10;6,26E-11;-6,36E-11;-5,41E-11;6,66E-09;2,74E-06;1,91E-08;2,54E-09;5,97E-10;1,56E-08;1,49E-09;7,53E-11;-2,01E-10;1,40E-10;-2,17E-10;-4,14E-11;4,92E-10;1,28E-07;4,72E-09;2,74E-10;4,18E-09;7,33E-07;8,58E-09;2,63E-09;4,06E-10;2,14E-10;-2,23E-11;-1,48E-10;4,67E-11;-5,73E-11;-1,02E-10;-3,75E-10;-1,79E-10;-1,68E-10;-2,07E-10;-6,57E-11;-2,17E-10;-1,38E-10;-4,03E-11;-1,34E-10;-1,35E-10;-4,24E-11;-1,42E-10;;;;9,53E-10;9,53E-09;1,01E-09;-8,59E-11;-2,16E-10;4,56E-11;-2,55E-11;-3,08E-11;-1,05E-10;-1,03E-10;-8,38E-11;4,36E-08;2,58E-09;2,05E-07;5,79E-09;6,48E-08;6,02E-09;2,00E-08;1,96E-09;7,36E-09;7,33E-10;3,86E-09;5,85E-10;6,26E-11;-6,36E-11;-5,41E-11;6,66E-09;2,74E-06;1,91E-08;2,54E-09;5,97E-10;1,56E-08;1,49E-09;7,53E-11;-2,01E-10;1,40E-10;-2,17E-10;-4,14E-11;4,92E-10;1,28E-07;4,72E-09;2,74E-10;4,18E-09;7,33E-07;8,58E-09;2,63E-09;4,06E-10;2,14E-10;-2,23E-11;-1,48E-10;4,67E-11;-5,73E-11;-1,02E-10;-3,75E-10;-1,79E-10;-1,68E-10;-2,07E-10;-6,57E-11;-2,17E-10;-1,38E-10;-4,03E-11;-1,34E-10;-1,35E-10;-4,24E-11;-1,42E-10
14;8,75E-10;9,24E-09;8,67E-10;-1,40E-10;-2,55E-10;-1,40E-10;-2,85E-10;-2,03E-10;-1,98E-10;-1,51E-10;-1,80E-10;4,34E-08;2,57E-09;2,01E-07;5,77E-09;6,50E-08;6,04E-09;1,99E-08;1,71E-09;7,06E-09;5,93E-10;3,75E-09;4,91E-10;-1,03E-10;-1,99E-10;-2,41E-10;7,15E-09;2,72E-06;1,95E-08;2,35E-09;6,38E-10;1,55E-08;1,31E-09;-4,88E-11;-2,49E-10;-8,06E-11;-1,23E-10;-2,45E-10;3,44E-10;1,30E-07;4,04E-09;1,86E-10;3,80E-09;7,29E-07;8,37E-09;2,89E-09;3,82E-10;7,42E-12;-1,89E-10;-1,97E-10;-1,40E-10;-2,15E-10;-4,21E-10;-3,35E-10;-3,65E-10;-2,88E-10;-3,37E-10;-3,22E-10;-2,93E-10;-1,63E-10;-3,53E-10;-5,06E-10;-4,10E-10;-1,95E-10;-4,00E-10;;;;8,75E-10;9,24E-09;8,67E-10;-1,40E-10;-2,55E-10;-1,40E-10;-2,85E-10;-2,03E-10;-1,98E-10;-1,51E-10;-1,80E-10;4,34E-08;2,57E-09;2,01E-07;5,77E-09;6,50E-08;6,04E-09;1,99E-08;1,71E-09;7,06E-09;5,93E-10;3,75E-09;4,91E-10;-1,03E-10;-1,99E-10;-2,41E-10;7,15E-09;2,72E-06;1,95E-08;2,35E-09;6,38E-10;1,55E-08;1,31E-09;-4,88E-11;-2,49E-10;-8,06E-11;-1,23E-10;-2,45E-10;3,44E-10;1,30E-07;4,04E-09;1,86E-10;3,80E-09;7,29E-07;8,37E-09;2,89E-09;3,82E-10;7,42E-12;-1,89E-10;-1,97E-10;-1,40E-10;-2,15E-10;-4,21E-10;-3,35E-10;-3,65E-10;-2,88E-10;-3,37E-10;-3,22E-10;-2,93E-10;-1,63E-10;-3,53E-10;-5,06E-10;-4,10E-10;-1,95E-10;-4,00E-10
15;1,20E-09;9,17E-09;9,58E-10;-1,73E-10;-2,20E-10;-1,57E-10;-5,30E-11;-2,68E-10;-2,26E-10;-3,40E-10;-1,22E-10;4,32E-08;2,61E-09;2,04E-07;5,57E-09;6,50E-08;5,60E-09;1,97E-08;1,76E-09;7,01E-09;4,95E-10;3,65E-09;5,08E-10;-2,67E-10;-1,75E-10;-1,09E-10;6,56E-09;2,74E-06;1,91E-08;2,50E-09;4,89E-10;1,55E-08;1,45E-09;-3,18E-11;-3,61E-11;1,58E-10;-9,54E-11;-5,30E-12;4,00E-10;1,27E-07;4,95E-09;2,84E-10;3,89E-09;7,32E-07;8,40E-09;2,87E-09;4,43E-10;1,86E-10;-2,55E-11;-3,29E-11;-1,51E-10;-1,57E-10;-1,95E-10;-2,08E-10;-1,23E-10;-2,48E-10;-3,71E-11;-1,13E-10;-2,45E-10;-1,81E-10;-3,11E-10;-2,27E-10;-2,55E-10;-1,74E-10;-2,87E-10;;;;1,20E-09;9,17E-09;9,58E-10;-1,73E-10;-2,20E-10;-1,57E-10;-5,30E-11;-2,68E-10;-2,26E-10;-3,40E-10;-1,22E-10;4,32E-08;2,61E-09;2,04E-07;5,57E-09;6,50E-08;5,60E-09;1,97E-08;1,76E-09;7,01E-09;4,95E-10;3,65E-09;5,08E-10;-2,67E-10;-1,75E-10;-1,09E-10;6,56E-09;2,74E-06;1,91E-08;2,50E-09;4,89E-10;1,55E-08;1,45E-09;-3,18E-11;-3,61E-11;1,58E-10;-9,54E-11;-5,30E-12;4,00E-10;1,27E-07;4,95E-09;2,84E-10;3,89E-09;7,32E-07;8,40E-09;2,87E-09;4,43E-10;1,86E-10;-2,55E-11;-3,29E-11;-1,51E-10;-1,57E-10;-1,95E-10;-2,08E-10;-1,23E-10;-2,48E-10;-3,71E-11;-1,13E-10;-2,45E-10;-1,81E-10;-3,11E-10;-2,27E-10;-2,55E-10;-1,74E-10;-2,87E-10
16;1,29E-09;9,25E-09;1,05E-09;1,06E-11;-1,90E-10;-6,79E-11;-1,42E-10;-9,23E-11;-5,94E-11;-5,62E-11;-1,22E-10;4,31E-08;2,99E-09;2,05E-07;5,76E-09;6,54E-08;5,90E-09;1,97E-08;2,00E-09;7,54E-09;8,62E-10;3,82E-09;5,25E-10;-2,60E-10;-6,04E-11;1,76E-10;6,76E-09;2,73E-06;1,91E-08;2,67E-09;6,03E-10;1,56E-08;1,61E-09;1,50E-10;3,18E-11;2,92E-10;-4,24E-12;1,06E-11;3,48E-10;1,28E-07;4,49E-09;4,28E-10;4,27E-09;7,33E-07;8,56E-09;2,79E-09;4,00E-10;3,10E-10;4,67E-11;0;-1,34E-10;9,12E-11;-9,44E-11;-1,06E-11;-8,06E-11;2,44E-11;-8,80E-11;-5,30E-12;1,26E-10;-1,75E-10;-1,75E-10;-1,56E-10;-3,82E-11;-2,51E-10;-1,04E-10;;;;1,29E-09;9,25E-09;1,05E-09;1,06E-11;-1,90E-10;-6,79E-11;-1,42E-10;-9,23E-11;-5,94E-11;-5,62E-11;-1,22E-10;4,31E-08;2,99E-09;2,05E-07;5,76E-09;6,54E-08;5,90E-09;1,97E-08;2,00E-09;7,54E-09;8,62E-10;3,82E-09;5,25E-10;-2,60E-10;-6,04E-11;1,76E-10;6,76E-09;2,73E-06;1,91E-08;2,67E-09;6,03E-10;1,56E-08;1,61E-09;1,50E-10;3,18E-11;2,92E-10;-4,24E-12;1,06E-11;3,48E-10;1,28E-07;4,49E-09;4,28E-10;4,27E-09;7,33E-07;8,56E-09;2,79E-09;4,00E-10;3,10E-10;4,67E-11;0,00E+00;-1,34E-10;9,12E-11;-9,44E-11;-1,06E-11;-8,06E-11;2,44E-11;-8,80E-11;-5,30E-12;1,26E-10;-1,75E-10;-1,75E-10;-1,56E-10;-3,82E-11;-2,51E-10;-1,04E-10
17;1,40E-09;9,17E-09;1,18E-09;-2,65E-11;-3,08E-11;-8,06E-11;-7,42E-11;1,17E-11;2,86E-11;-2,01E-10;-2,33E-10;4,42E-08;3,07E-09;2,03E-07;5,93E-09;6,52E-08;5,97E-09;1,96E-08;1,86E-09;7,20E-09;8,88E-10;3,94E-09;4,94E-10;-7,21E-11;1,21E-10;7,00E-11;6,95E-09;2,75E-06;1,94E-08;2,54E-09;6,67E-10;1,55E-08;1,58E-09;1,39E-10;3,82E-11;1,37E-10;-8,27E-11;-9,54E-12;4,42E-10;1,30E-07;4,64E-09;2,73E-10;3,68E-09;7,29E-07;8,66E-09;2,98E-09;5,51E-10;2,82E-10;-3,29E-11;1,12E-10;-5,41E-11;-8,70E-11;3,82E-11;-7,85E-11;4,56E-11;-4,24E-12;-5,09E-11;-1,66E-10;-2,12E-11;-2,68E-10;-7,85E-11;-1,86E-10;-3,39E-11;-1,02E-10;-1,27E-10;;;;1,40E-09;9,17E-09;1,18E-09;-2,65E-11;-3,08E-11;-8,06E-11;-7,42E-11;1,17E-11;2,86E-11;-2,01E-10;-2,33E-10;4,42E-08;3,07E-09;2,03E-07;5,93E-09;6,52E-08;5,97E-09;1,96E-08;1,86E-09;7,20E-09;8,88E-10;3,94E-09;4,94E-10;-7,21E-11;1,21E-10;7,00E-11;6,95E-09;2,75E-06;1,94E-08;2,54E-09;6,67E-10;1,55E-08;1,58E-09;1,39E-10;3,82E-11;1,37E-10;-8,27E-11;-9,54E-12;4,42E-10;1,30E-07;4,64E-09;2,73E-10;3,68E-09;7,29E-07;8,66E-09;2,98E-09;5,51E-10;2,82E-10;-3,29E-11;1,12E-10;-5,41E-11;-8,70E-11;3,82E-11;-7,85E-11;4,56E-11;-4,24E-12;-5,09E-11;-1,66E-10;-2,12E-11;-2,68E-10;-7,85E-11;-1,86E-10;-3,39E-11;-1,02E-10;-1,27E-10
18;1,07E-09;9,06E-09;9,66E-10;-1,21E-10;-2,98E-10;-1,97E-10;-3,67E-10;-2,28E-10;-4,25E-10;-2,98E-10;-2,93E-10;4,42E-08;2,42E-09;2,03E-07;5,45E-09;6,53E-08;5,77E-09;1,99E-08;1,64E-09;7,34E-09;4,98E-10;3,88E-09;2,58E-10;-1,10E-10;-3,02E-10;-6,57E-11;6,63E-09;2,73E-06;1,94E-08;2,50E-09;6,18E-10;1,55E-08;1,47E-09;5,51E-11;-1,73E-10;5,62E-11;-7,21E-11;1,59E-11;3,38E-10;1,29E-07;4,52E-09;1,08E-10;4,22E-09;7,35E-07;8,65E-09;2,57E-09;4,77E-10;-2,27E-10;-1,59E-11;-2,42E-10;-4,55E-10;-3,94E-10;-3,49E-10;-4,01E-10;-4,32E-10;-2,08E-10;-2,32E-10;-3,06E-10;-3,24E-10;-3,04E-10;-2,49E-10;-3,01E-10;-4,01E-10;-2,52E-10;-3,18E-10;;;;1,07E-09;9,06E-09;9,66E-10;-1,21E-10;-2,98E-10;-1,97E-10;-3,67E-10;-2,28E-10;-4,25E-10;-2,98E-10;-2,93E-10;4,42E-08;2,42E-09;2,03E-07;5,45E-09;6,53E-08;5,77E-09;1,99E-08;1,64E-09;7,34E-09;4,98E-10;3,88E-09;2,58E-10;-1,10E-10;-3,02E-10;-6,57E-11;6,63E-09;2,73E-06;1,94E-08;2,50E-09;6,18E-10;1,55E-08;1,47E-09;5,51E-11;-1,73E-10;5,62E-11;-7,21E-11;1,59E-11;3,38E-10;1,29E-07;4,52E-09;1,08E-10;4,22E-09;7,35E-07;8,65E-09;2,57E-09;4,77E-10;-2,27E-10;-1,59E-11;-2,42E-10;-4,55E-10;-3,94E-10;-3,49E-10;-4,01E-10;-4,32E-10;-2,08E-10;-2,32E-10;-3,06E-10;-3,24E-10;-3,04E-10;-2,49E-10;-3,01E-10;-4,01E-10;-2,52E-10;-3,18E-10
19;1,15E-09;9,32E-09;1,09E-09;7,85E-11;-1,79E-10;-1,26E-10;1,17E-11;1,70E-11;2,12E-12;1,06E-12;-1,87E-10;4,39E-08;2,66E-09;2,04E-07;5,79E-09;6,50E-08;5,75E-09;1,95E-08;1,82E-09;7,20E-09;6,73E-10;3,78E-09;7,48E-10;-1,44E-10;-1,86E-10;-1,38E-11;6,56E-09;2,75E-06;1,94E-08;2,67E-09;7,93E-10;1,58E-08;1,65E-09;1,23E-10;-7,00E-11;3,90E-10;-1,07E-10;-1,92E-10;2,79E-10;1,30E-07;4,94E-09;1,41E-10;3,82E-09;7,35E-07;8,57E-09;2,66E-09;5,16E-10;7,74E-11;-1,34E-10;-4,88E-11;-1,80E-11;-6,04E-11;-2,07E-10;-1,63E-10;-1,03E-10;-6,89E-11;-2,20E-10;-1,59E-10;-1,20E-10;-2,60E-10;-3,19E-10;-1,81E-10;-2,63E-10;-2,62E-10;-2,66E-10;;;;1,15E-09;9,32E-09;1,09E-09;7,85E-11;-1,79E-10;-1,26E-10;1,17E-11;1,70E-11;2,12E-12;1,06E-12;-1,87E-10;4,39E-08;2,66E-09;2,04E-07;5,79E-09;6,50E-08;5,75E-09;1,95E-08;1,82E-09;7,20E-09;6,73E-10;3,78E-09;7,48E-10;-1,44E-10;-1,86E-10;-1,38E-11;6,56E-09;2,75E-06;1,94E-08;2,67E-09;7,93E-10;1,58E-08;1,65E-09;1,23E-10;-7,00E-11;3,90E-10;-1,07E-10;-1,92E-10;2,79E-10;1,30E-07;4,94E-09;1,41E-10;3,82E-09;7,35E-07;8,57E-09;2,66E-09;5,16E-10;7,74E-11;-1,34E-10;-4,88E-11;-1,80E-11;-6,04E-11;-2,07E-10;-1,63E-10;-1,03E-10;-6,89E-11;-2,20E-10;-1,59E-10;-1,20E-10;-2,60E-10;-3,19E-10;-1,81E-10;-2,63E-10;-2,62E-10;-2,66E-10
20;1,27E-09;9,30E-09;9,24E-10;3,71E-11;9,54E-12;-1,50E-10;-1,23E-10;-2,08E-10;-1,80E-11;-1,37E-10;-4,14E-11;4,37E-08;3,25E-09;2,03E-07;5,76E-09;6,49E-08;6,02E-09;1,93E-08;1,80E-09;7,35E-09;7,19E-10;4,09E-09;3,93E-10;-1,37E-10;-1,73E-10;-1,11E-10;6,38E-09;2,75E-06;1,95E-08;2,69E-09;5,27E-10;1,57E-08;1,63E-09;1,80E-11;-7,21E-11;3,48E-10;-1,99E-10;3,61E-11;4,80E-10;1,29E-07;4,59E-09;1,46E-10;4,12E-09;7,33E-07;8,42E-09;3,08E-09;7,32E-10;5,30E-12;7,95E-11;-1,39E-10;-2,11E-10;-3,82E-11;-2,79E-10;-2,28E-10;-1,48E-11;-1,27E-10;-2,59E-10;-2,22E-10;-2,21E-10;-3,85E-10;-1,80E-10;-2,80E-10;-2,68E-10;-1,06E-10;-5,73E-11;;;;1,27E-09;9,30E-09;9,24E-10;3,71E-11;9,54E-12;-1,50E-10;-1,23E-10;-2,08E-10;-1,80E-11;-1,37E-10;-4,14E-11;4,37E-08;3,25E-09;2,03E-07;5,76E-09;6,49E-08;6,02E-09;1,93E-08;1,80E-09;7,35E-09;7,19E-10;4,09E-09;3,93E-10;-1,37E-10;-1,73E-10;-1,11E-10;6,38E-09;2,75E-06;1,95E-08;2,69E-09;5,27E-10;1,57E-08;1,63E-09;1,80E-11;-7,21E-11;3,48E-10;-1,99E-10;3,61E-11;4,80E-10;1,29E-07;4,59E-09;1,46E-10;4,12E-09;7,33E-07;8,42E-09;3,08E-09;7,32E-10;5,30E-12;7,95E-11;-1,39E-10;-2,11E-10;-3,82E-11;-2,79E-10;-2,28E-10;-1,48E-11;-1,27E-10;-2,59E-10;-2,22E-10;-2,21E-10;-3,85E-10;-1,80E-10;-2,80E-10;-2,68E-10;-1,06E-10;-5,73E-11
21;1,14E-09;9,45E-09;6,92E-10;-8,80E-11;-1,79E-10;-1,79E-10;-7,64E-11;-2,13E-10;-1,96E-10;-1,56E-10;-2,85E-10;4,44E-08;2,94E-09;2,04E-07;5,45E-09;6,49E-08;5,89E-09;1,97E-08;1,86E-09;7,19E-09;8,54E-10;3,90E-09;2,46E-10;-1,78E-10;-1,88E-10;-8,48E-11;6,66E-09;2,75E-06;1,93E-08;2,57E-09;5,62E-10;1,57E-08;1,36E-09;6,68E-11;-2,09E-10;3,32E-10;-2,45E-10;-9,54E-11;7,04E-10;1,31E-07;4,87E-09;1,01E-10;4,14E-09;7,28E-07;8,71E-09;2,80E-09;5,36E-10;7,10E-11;-5,30E-11;-4,45E-11;-1,47E-10;-1,78E-10;-2,93E-10;-4,67E-11;-5,30E-11;-1,33E-10;-2,04E-10;-1,62E-10;-2,98E-10;-8,48E-11;-1,01E-10;-1,82E-10;-8,59E-11;-1,98E-10;-1,31E-10;;;;1,14E-09;9,45E-09;6,92E-10;-8,80E-11;-1,79E-10;-1,79E-10;-7,64E-11;-2,13E-10;-1,96E-10;-1,56E-10;-2,85E-10;4,44E-08;2,94E-09;2,04E-07;5,45E-09;6,49E-08;5,89E-09;1,97E-08;1,86E-09;7,19E-09;8,54E-10;3,90E-09;2,46E-10;-1,78E-10;-1,88E-10;-8,48E-11;6,66E-09;2,75E-06;1,93E-08;2,57E-09;5,62E-10;1,57E-08;1,36E-09;6,68E-11;-2,09E-10;3,32E-10;-2,45E-10;-9,54E-11;7,04E-10;1,31E-07;4,87E-09;1,01E-10;4,14E-09;7,28E-07;8,71E-09;2,80E-09;5,36E-10;7,10E-11;-5,30E-11;-4,45E-11;-1,47E-10;-1,78E-10;-2,93E-10;-4,67E-11;-5,30E-11;-1,33E-10;-2,04E-10;-1,62E-10;-2,98E-10;-8,48E-11;-1,01E-10;-1,82E-10;-8,59E-11;-1,98E-10;-1,31E-10
22;8,43E-10;9,34E-09;1,11E-09;4,14E-11;5,30E-12;-2,07E-10;-8,59E-11;-1,15E-10;5,94E-11;-2,33E-10;-8,27E-11;4,36E-08;2,51E-09;2,03E-07;5,45E-09;6,53E-08;5,94E-09;2,00E-08;1,58E-09;7,25E-09;8,88E-10;4,03E-09;6,73E-10;-6,36E-12;-2,07E-10;-2,31E-10;6,44E-09;2,74E-06;1,94E-08;2,35E-09;6,04E-10;1,60E-08;1,56E-09;1,68E-10;-1,60E-10;2,48E-10;-8,27E-11;-2,00E-10;4,55E-10;1,32E-07;4,75E-09;2,09E-10;4,22E-09;7,33E-07;8,26E-09;2,72E-09;7,18E-10;1,27E-10;-3,13E-10;-1,72E-10;-1,90E-10;-1,02E-10;-7,32E-11;-2,15E-10;-1,19E-10;-1,54E-10;-2,67E-10;-1,39E-10;-2,35E-10;-2,34E-10;-1,31E-10;-1,16E-10;-4,98E-11;-1,69E-10;-8,70E-11;;;;8,43E-10;9,34E-09;1,11E-09;4,14E-11;5,30E-12;-2,07E-10;-8,59E-11;-1,15E-10;5,94E-11;-2,33E-10;-8,27E-11;4,36E-08;2,51E-09;2,03E-07;5,45E-09;6,53E-08;5,94E-09;2,00E-08;1,58E-09;7,25E-09;8,88E-10;4,03E-09;6,73E-10;-6,36E-12;-2,07E-10;-2,31E-10;6,44E-09;2,74E-06;1,94E-08;2,35E-09;6,04E-10;1,60E-08;1,56E-09;1,68E-10;-1,60E-10;2,48E-10;-8,27E-11;-2,00E-10;4,55E-10;1,32E-07;4,75E-09;2,09E-10;4,22E-09;7,33E-07;8,26E-09;2,72E-09;7,18E-10;1,27E-10;-3,13E-10;-1,72E-10;-1,90E-10;-1,02E-10;-7,32E-11;-2,15E-10;-1,19E-10;-1,54E-10;-2,67E-10;-1,39E-10;-2,35E-10;-2,34E-10;-1,31E-10;-1,16E-10;-4,98E-11;-1,69E-10;-8,70E-11
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
